Experience_Years,Job_Position,Salary,Company_Size,Year
22,Data Scientist,310223.0,50000,2021
4,Data Scientist,61616.0,10000,2021
5,Data Scientist,53184.0,100,2021
5,Data Scientist,43239.0,1000,2021
1,Data Scientist,41724.0,1000,2021
3,Data Scientist,23735.0,10000,2021
6,Data Scientist,70264.0,1000,2021
13,Data Scientist,54049.0,100,2021
3,Data Scientist,32429.0,100,2021
17,Data Scientist,132960.0,100,2021
26,Data Scientist,66716.0,10000,2021
5,Data Scientist,17004.0,100000,2021
2,Data Scientist,12972.0,1000,2021
14,Data Scientist,19236.0,100,2021
3,Data Scientist,37968.0,100000,2021
3,Data Scientist,32568.0,1000,2021
1,Data Scientist,85380.0,10,2021
1,Data Scientist,83772.0,100,2021
3,Data Scientist,100605.0,1000,2021
10,Data Scientist,170000.0,10,2021
23,Data Scientist,149000.0,50000,2021
10,Data Scientist,80141.0,50000,2021
2,Data Scientist,17100.0,50000,2021
4,Data Scientist,34916.0,50000,2021
1,Data Scientist,108250.0,10000,2021
7,Data Scientist,64630.0,100,2021
1,Data Scientist,23304.0,10,2021
9,Data Scientist,50960.0,10000,2021
13,Data Scientist,32424.0,10,2021
16,Data Scientist,16800.0,10,2021
10,Data Scientist,120000.0,100,2021
6,Data Scientist,126750.0,1000,2021
2,Data Scientist,80000.0,100,2021
1,Data Scientist,13572.0,100000,2021
9,Data Scientist,254122.0,100,2021
4,Data Scientist,220000.0,1000,2021
3,Data Scientist,4800000.0,100000,2021
4,Data Scientist,500000.0,10,2021
5,Data Scientist,113362.0,100000,2021
18,Data Scientist,114624.0,100,2021
1,Data Scientist,984000.0,100000,2021
2,Data Scientist,22056.0,100000,2021
18,Data Scientist,49476.0,1000,2021
2,Data Scientist,72000.0,100000,2021
17,Data Scientist,55296.0,10000,2021
8,Data Scientist,856140.0,100000,2021
2,Data Scientist,11453.0,10,2021
1,Data Scientist,40248.0,50000,2021
5,Data Scientist,63778.0,100000,2021
7,Data Scientist,216196.0,1000,2021
6,Data Scientist,93500.0,50000,2021
3,Data Scientist,150000.0,100000,2021
3,Data Scientist,47769.0,100,2021
13,Data Scientist,120000.0,100,2021
29,Data Scientist,93067.0,1000,2021
4,Data Scientist,180000.0,100000,2021
3,Data Scientist,92000.0,100000,2021
4,Data Scientist,83000.0,1000,2021
3,Data Scientist,19236.0,1000,2021
2,Data Scientist,19152.0,100000,2021
4,Data Scientist,70150.0,10000,2021
5,Data Scientist,146981.0,100000,2021
36,Data Scientist,200000.0,10,2021
3,Data Scientist,120000.0,100,2021
22,Data Scientist,210000.0,100000,2021
3,Data Scientist,70000.0,100000,2021
9,Data Scientist,26088.0,100000,2021
3,Data Scientist,22339.0,100000,2021
4,Data Scientist,23735.0,1000,2021
14,Data Scientist,90758.0,100,2021
1,Data Scientist,38849.0,1000,2021
21,Data Scientist,140300.0,10,2021
7,Data Scientist,77831.0,1000,2021
4,Data Scientist,34596.0,10,2021
4,Data Scientist,44100.0,100,2021
1,Data Scientist,25944.0,10,2021
4,Data Scientist,18156.0,100,2021
6,Data Scientist,64859.0,50000,2021
2,Data Scientist,43948.0,10000,2021
6,Data Scientist,35672.0,50000,2021
4,Data Scientist,125000.0,50000,2021
21,Data Scientist,115000.0,50000,2021
4,Data Scientist,9773.0,10,2021
21,Data Scientist,118908.0,100000,2021
27,Data Scientist,81074.0,100000,2021
5,Data Scientist,84660.0,10000,2021
3,Data Scientist,36372.0,100,2021
3,Data Scientist,30180.0,1000,2021
10,Data Scientist,45396.0,100,2021
3,Data Scientist,82140.0,100,2021
14,Data Scientist,34068.0,50000,2021
6,Data Scientist,54049.0,100,2021
17,Data Scientist,44844.0,100000,2021
1,Data Scientist,109000.0,10000,2021
10,Data Scientist,41232.0,10,2021
5,Data Scientist,54000.0,100,2021
6,Data Scientist,54049.0,1000,2021
10,Data Scientist,80000.0,50000,2021
4,Data Scientist,88550.0,10000,2021
5,Data Scientist,104000.0,100000,2021
3,Data Scientist,54049.0,100,2021
2,Data Scientist,45379.0,50000,2021
4,Data Scientist,43000.0,1000,2021
4,Data Scientist,150000.0,1000,2021
9,Data Scientist,75631.0,50000,2021
9,Data Scientist,2244.0,1000,2021
1,Data Scientist,21444.0,1000,2021
3,Data Scientist,112000.0,10000,2021
4,Data Scientist,56120.0,100000,2021
5,Data Scientist,68721.0,100,2021
4,Data Scientist,11676.0,10,2021
4,Data Scientist,90000.0,100000,2021
4,Machine Learning Engineer,51552.0,100,2021
2,Machine Learning Engineer,38915.0,100,2021
3,Machine Learning Engineer,22644.0,100,2021
5,Machine Learning Engineer,130000.0,100000,2021
8,Machine Learning Engineer,151263.0,1000,2021
1,Machine Learning Engineer,100000.0,100,2021
6,Machine Learning Engineer,43908.0,50000,2021
22,Machine Learning Engineer,71093.0,100000,2021
3,Machine Learning Engineer,98321.0,50000,2021
9,Machine Learning Engineer,70000.0,10,2021
2,Machine Learning Engineer,96874.0,100000,2021
9,Machine Learning Engineer,75492.0,100000,2021
9,Machine Learning Engineer,75669.0,50000,2021
7,Machine Learning Engineer,85500.0,10,2021
5,Machine Learning Engineer,51888.0,1000,2021
1,Machine Learning Engineer,6360.0,1000,2021
6,Machine Learning Engineer,68068.0,100,2021
5,Machine Learning Engineer,217800.0,10,2021
6,Machine Learning Engineer,90000.0,100000,2021
7,Machine Learning Engineer,81319.0,100,2021
5,Machine Learning Engineer,31750.0,100,2021
20,Machine Learning Engineer,64859.0,50000,2021
7,Machine Learning Engineer,64860.0,1000,2021
5,Machine Learning Engineer,36753.0,100000,2021
1,Machine Learning Engineer,6981.0,10000,2021
3,Machine Learning Engineer,35672.0,50000,2021
5,Machine Learning Engineer,27144.0,10,2021
7,Machine Learning Engineer,134028.0,1000,2021
7,Machine Learning Engineer,43239.0,100,2021
20,Machine Learning Engineer,130000.0,1000,2021
9,Machine Learning Engineer,96000.0,100000,2021
10,Machine Learning Engineer,77832.0,50000,2021
12,Machine Learning Engineer,103776.0,100,2021
3,Machine Learning Engineer,32429.0,1000,2021
7,Machine Learning Engineer,135000.0,100000,2021
4,Machine Learning Engineer,180000.0,100,2021
2,Machine Learning Engineer,74970.0,10,2021
2,Machine Learning Engineer,40212.0,50000,2021
2,Machine Learning Engineer,54049.0,100,2021
7,Machine Learning Engineer,81074.0,1000,2021
3,Machine Learning Engineer,550000.0,100,2021
1,Machine Learning Engineer,9720.0,100,2021
35,Machine Learning Engineer,97288.0,1000,2021
3,Machine Learning Engineer,29088.0,1000,2021
30,Machine Learning Engineer,193889.0,100000,2021
7,Machine Learning Engineer,60535.0,50000,2021
8,Machine Learning Engineer,1068000.0,100000,2021
7,Machine Learning Engineer,160000.0,100000,2021
3,Machine Learning Engineer,48644.0,50000,2021
10,Machine Learning Engineer,41796.0,100,2021
7,Machine Learning Engineer,70000.0,100,2021
3,Machine Learning Engineer,18326.0,1000,2021
6,Machine Learning Engineer,129259.0,10000,2021
8,Machine Learning Engineer,64859.0,50000,2021
3,Machine Learning Engineer,25944.0,1000,2021
3,Machine Learning Engineer,31400.0,10,2021
5,Machine Learning Engineer,66828.0,100000,2021
1,Machine Learning Engineer,70000.0,100,2021
10,Machine Learning Engineer,275000.0,100,2021
5,Machine Learning Engineer,76000.0,100,2021
10,Machine Learning Engineer,25131.0,100000,2021
21,Machine Learning Engineer,81074.0,1000,2021
8,Machine Learning Engineer,150000.0,100000,2021
4,Machine Learning Engineer,77556.0,100,2021
3,Machine Learning Engineer,40212.0,1000,2021
2,Machine Learning Engineer,64630.0,100,2021
2,Machine Learning Engineer,108098.0,100000,2021
4,Machine Learning Engineer,6432.0,50000,2021
16,Machine Learning Engineer,142308.0,100,2021
3,Machine Learning Engineer,23782.0,100,2021
15,Machine Learning Engineer,157596.0,1000,2021
3,Machine Learning Engineer,324300.0,10,2021
1,Machine Learning Engineer,45401.0,100,2021
2,Machine Learning Engineer,583728.0,100,2021
3,Machine Learning Engineer,75669.0,10000,2021
6,Machine Learning Engineer,28536.0,10,2021
6,Machine Learning Engineer,125000.0,100,2021
15,Machine Learning Engineer,164604.0,100,2021
2,Machine Learning Engineer,54049.0,50000,2021
1,Machine Learning Engineer,10020.0,100,2021
11,Machine Learning Engineer,23856.0,100,2021
6,Machine Learning Engineer,16754.0,100,2021
2,Machine Learning Engineer,11544.0,100,2021
10,Machine Learning Engineer,45401.0,100,2021
7,Machine Learning Engineer,270000.0,100000,2021
3,Machine Learning Engineer,25656.0,100,2021
3,Machine Learning Engineer,739392.0,1000,2021
5,Machine Learning Engineer,59454.0,100,2021
1,Machine Learning Engineer,51429.0,100000,2021
4,Machine Learning Engineer,25944.0,1000,2021
7,Machine Learning Engineer,161574.0,1000,2021
9,Machine Learning Engineer,5988.0,1000,2021
20,Machine Learning Engineer,130000.0,100000,2021
9,Machine Learning Engineer,122580.0,100,2021
3,Machine Learning Engineer,25944.0,100,2021
7,Machine Learning Engineer,28105.0,1000,2021
10,Machine Learning Engineer,129250.0,50000,2021
5,Machine Learning Engineer,50000.0,50000,2021
4,Machine Learning Engineer,73511.0,100,2021
4,Machine Learning Engineer,37834.0,10000,2021
5,Machine Learning Engineer,125000.0,10000,2021
15,Machine Learning Engineer,75631.0,100,2021
3,Machine Learning Engineer,7958.0,1000,2021
22,Machine Learning Engineer,64859.0,100000,2021
5,Machine Learning Engineer,19452.0,100,2021
7,Machine Learning Engineer,86478.0,50000,2021
9,Machine Learning Engineer,94359.0,50000,2021
1,Machine Learning Engineer,11724.0,100000,2021
10,Machine Learning Engineer,139600.0,1000,2021
19,Machine Learning Engineer,160000.0,1000,2021
2,Machine Learning Engineer,100000.0,1000,2021
5,Machine Learning Engineer,9600.0,100,2021
11,Machine Learning Engineer,22056.0,1000,2021
1,Machine Learning Engineer,41885.0,50000,2021
4,Machine Learning Engineer,40000.0,100,2021
5,Machine Learning Engineer,32000.0,100,2021
10,Machine Learning Engineer,58373.0,100,2021
3,Machine Learning Engineer,50806.0,100000,2021
3,Machine Learning Engineer,1938888.0,50000,2021
2,Machine Learning Engineer,27096.0,1000,2021
9,Machine Learning Engineer,29184.0,1000,2021
3,Machine Learning Engineer,25824.0,100000,2021
11,Machine Learning Engineer,82155.0,10,2021
2,Machine Learning Engineer,51704.0,50000,2021
2,Machine Learning Engineer,31128.0,1000,2021
10,Machine Learning Engineer,36444.0,100,2021
2,Machine Learning Engineer,32424.0,50000,2021
15,Machine Learning Engineer,35232.0,1000,2021
2,Machine Learning Engineer,3684.0,100,2021
3,Machine Learning Engineer,117000.0,50000,2021
16,Machine Learning Engineer,150000.0,100000,2021
1,Machine Learning Engineer,4236.0,1000,2021
5,Machine Learning Engineer,22692.0,10,2021
5,Machine Learning Engineer,68068.0,100,2021
1,Machine Learning Engineer,109000.0,10000,2021
5,Machine Learning Engineer,48644.0,100,2021
11,Machine Learning Engineer,151263.0,10000,2021
11,Machine Learning Engineer,77556.0,10,2021
23,Machine Learning Engineer,122580.0,1000,2021
8,Machine Learning Engineer,240000.0,1000,2021
5,Machine Learning Engineer,140000.0,50000,2021
4,Machine Learning Engineer,18732.0,100,2021
29,Machine Learning Engineer,1250000.0,1000,2021
14,Machine Learning Engineer,36193.0,50000,2021
3,Machine Learning Engineer,300000.0,100000,2021
8,Machine Learning Engineer,107990.0,100000,2021
3,Machine Learning Engineer,108675.0,1000,2021
10,Machine Learning Engineer,10800.0,100,2021
7,Machine Learning Engineer,64805.0,1000,2021
3,Machine Learning Engineer,175000.0,100,2021
6,Machine Learning Engineer,97288.0,100000,2021
10,Machine Learning Engineer,13968.0,50000,2021
12,Machine Learning Engineer,84312.0,100000,2021
1,Machine Learning Engineer,55000.0,10,2021
7,Machine Learning Engineer,47023.0,100,2021
4,Machine Learning Engineer,11544.0,50000,2021
5,Machine Learning Engineer,122580.0,100,2021
14,Machine Learning Engineer,150000.0,50000,2021
2,Machine Learning Engineer,37188.0,50000,2021
3,Machine Learning Engineer,58167.0,10,2021
5,Machine Learning Engineer,145000.0,50000,2021
23,Machine Learning Engineer,165000.0,1000,2021
3,Machine Learning Engineer,200000.0,100000,2021
6,Machine Learning Engineer,25944.0,100,2021
4,Machine Learning Engineer,31020.0,100000,2021
5,Machine Learning Engineer,91883.0,50000,2021
1,Machine Learning Engineer,4356.0,10,2021
2,Machine Learning Engineer,29320.0,1000,2021
4,Machine Learning Engineer,20100.0,10,2021
2,Machine Learning Engineer,713448.0,100,2021
18,Machine Learning Engineer,41232.0,50000,2021
11,Machine Learning Engineer,72000.0,50000,2021
4,Machine Learning Engineer,368592.0,100000,2021
6,Machine Learning Engineer,45564.0,100000,2021
6,Machine Learning Engineer,90000.0,1000,2021
2,Machine Learning Engineer,59544.0,10000,2021
9,Machine Learning Engineer,107676.0,1000,2021
2,Machine Learning Engineer,25000.0,50000,2021
6,Machine Learning Engineer,124792.0,50000,2021
6,Machine Learning Engineer,100000.0,1000,2021
5,Machine Learning Engineer,8076.0,1000,2021
15,Machine Learning Engineer,122731.0,1000,2021
19,Machine Learning Engineer,125000.0,100,2021
1,Machine Learning Engineer,116896.0,1000,2021
12,Machine Learning Engineer,71093.0,100,2021
4,Machine Learning Engineer,33732.0,10,2021
3,Machine Learning Engineer,13962.0,1000,2021
4,Machine Learning Engineer,50806.0,1000,2021
1,Machine Learning Engineer,7679.0,100,2021
3,Machine Learning Engineer,109665.0,1000,2021
3,Machine Learning Engineer,92000.0,100,2021
12,Machine Learning Engineer,92964.0,1000,2021
2,Machine Learning Engineer,34836.0,100,2021
2,Machine Learning Engineer,103408.0,100000,2021
30,Machine Learning Engineer,60535.0,100,2021
5,Machine Learning Engineer,105000.0,100000,2021
2,Machine Learning Engineer,106731.0,100,2021
1,Machine Learning Engineer,34200.0,10000,2021
4,Machine Learning Engineer,80000.0,100000,2021
5,Machine Learning Engineer,64287.0,100,2021
6,Machine Learning Engineer,125000.0,10000,2021
10,Machine Learning Engineer,120000.0,100000,2021
19,Machine Learning Engineer,150000.0,1000,2021
21,Machine Learning Engineer,144000.0,100,2021
5,Machine Learning Engineer,101000.0,10000,2021
3,Machine Learning Engineer,49296.0,100,2021
1,Machine Learning Engineer,14268.0,1000,2021
6,Machine Learning Engineer,16488.0,100,2021
11,Machine Learning Engineer,155000.0,100000,2021
5,Machine Learning Engineer,39444.0,50000,2021
7,Machine Learning Engineer,108098.0,100000,2021
15,Machine Learning Engineer,41508.0,1000,2021
2,Machine Learning Engineer,32450.0,10,2021
10,Machine Learning Engineer,51636.0,100,2021
1,Machine Learning Engineer,37800.0,100000,2021
3,Machine Learning Engineer,27000.0,100,2021
17,Machine Learning Engineer,41232.0,50000,2021
8,Machine Learning Engineer,122000.0,100000,2021
22,Machine Learning Engineer,170000.0,100000,2021
1,Machine Learning Engineer,52942.0,100000,2021
1,Machine Learning Engineer,22339.0,100000,2021
1,Machine Learning Engineer,28800.0,1000,2021
4,Machine Learning Engineer,64859.0,100000,2021
3,Machine Learning Engineer,95000.0,100,2021
1,Machine Learning Engineer,119000.0,100000,2021
6,Machine Learning Engineer,104148.0,50000,2021
6,Machine Learning Engineer,93517.0,1000,2021
3,Machine Learning Engineer,67452.0,10,2021
12,Machine Learning Engineer,139620.0,50000,2021
5,Machine Learning Engineer,73000.0,100000,2021
3,Machine Learning Engineer,17388.0,100,2021
6,Machine Learning Engineer,62045.0,1000,2021
10,Machine Learning Engineer,140000.0,1000,2021
7,Machine Learning Engineer,66156.0,50000,2021
9,Machine Learning Engineer,230000.0,1000,2021
3,Machine Learning Engineer,71850.0,100,2021
5,Machine Learning Engineer,34632.0,1000,2021
3,Machine Learning Engineer,59454.0,100,2021
2,Machine Learning Engineer,60000.0,100,2021
9,Machine Learning Engineer,68200.0,100000,2021
18,Machine Learning Engineer,70264.0,1000,2021
7,Machine Learning Engineer,38915.0,50000,2021
3,Machine Learning Engineer,5496.0,100,2021
17,Machine Learning Engineer,140088.0,50000,2021
5,Machine Learning Engineer,19824.0,1000,2021
8,Machine Learning Engineer,116333.0,100,2021
3,Machine Learning Engineer,205000.0,100,2021
20,Machine Learning Engineer,60505.0,1000,2021
2,Machine Learning Engineer,150000.0,100,2021
5,Machine Learning Engineer,98000.0,50000,2021
5,Machine Learning Engineer,59454.0,10000,2021
2,Machine Learning Engineer,15192.0,100,2021
6,Machine Learning Engineer,58368.0,100,2021
13,Machine Learning Engineer,775557.0,100,2021
8,Machine Learning Engineer,64859.0,50000,2021
15,Machine Learning Engineer,118685.0,1000,2021
9,Machine Learning Engineer,16860.0,100,2021
2,Machine Learning Engineer,90000.0,100,2021
5,Machine Learning Engineer,9564.0,50000,2021
10,Machine Learning Engineer,150000.0,10,2021
2,Machine Learning Engineer,6463.0,100,2021
9,Machine Learning Engineer,121979.0,10,2021
1,Machine Learning Engineer,105000.0,50000,2021
15,Machine Learning Engineer,187426.0,100000,2021
8,Machine Learning Engineer,180000.0,1000,2021
12,Machine Learning Engineer,135000.0,1000,2021
2,Machine Learning Engineer,5532.0,100,2021
3,Machine Learning Engineer,76700.0,10,2021
15,Machine Learning Engineer,60750.0,100000,2021
6,Machine Learning Engineer,61616.0,1000,2021
11,Machine Learning Engineer,91711.0,10000,2021
5,Machine Learning Engineer,100000.0,50000,2021
45,Machine Learning Engineer,160000.0,1000,2021
2,Machine Learning Engineer,155111.0,1000,2021
34,Machine Learning Engineer,120000.0,1000,2021
36,Machine Learning Engineer,160000.0,50000,2021
2,Machine Learning Engineer,80000.0,1000,2021
4,Machine Learning Engineer,37752.0,10000,2021
12,Machine Learning Engineer,100000.0,50000,2021
12,Machine Learning Engineer,52390.0,1000,2021
6,Machine Learning Engineer,17316.0,1000,2021
1,Machine Learning Engineer,6924.0,100,2021
7,Machine Learning Engineer,45887.0,100,2021
1,Machine Learning Engineer,64737.0,1000,2021
1,Machine Learning Engineer,25944.0,50000,2021
4,Machine Learning Engineer,109200.0,100000,2021
10,Machine Learning Engineer,115200.0,1000,2021
5,Machine Learning Engineer,97260.0,100000,2021
14,Machine Learning Engineer,86316.0,50000,2021
3,Machine Learning Engineer,85000.0,100,2021
3,Machine Learning Engineer,250000.0,10000,2021
2,Machine Learning Engineer,35000.0,100,2021
2,Machine Learning Engineer,43728.0,1000,2021
1,Machine Learning Engineer,93067.0,100000,2021
15,Machine Learning Engineer,129720.0,100,2021
12,Machine Learning Engineer,45396.0,50000,2021
5,Machine Learning Engineer,98321.0,50000,2021
5,Machine Learning Engineer,40080.0,10,2021
10,Machine Learning Engineer,64859.0,1000,2021
10,Machine Learning Engineer,100000.0,1000,2021
12,Machine Learning Engineer,84316.0,100,2021
6,Machine Learning Engineer,70264.0,10,2021
5,Machine Learning Engineer,69000.0,1000,2021
5,Machine Learning Engineer,71850.0,100,2021
3,Machine Learning Engineer,70000.0,100000,2021
6,Machine Learning Engineer,116896.0,100,2021
1,Machine Learning Engineer,105000.0,50000,2021
1,Machine Learning Engineer,750.0,100,2021
9,Machine Learning Engineer,33607.0,10,2021
4,Machine Learning Engineer,86478.0,100000,2021
10,Machine Learning Engineer,120000.0,50000,2021
22,Machine Learning Engineer,15804.0,1000,2021
3,Machine Learning Engineer,71093.0,10000,2021
6,Machine Learning Engineer,71850.0,10,2021
6,Machine Learning Engineer,58368.0,50000,2021
3,Machine Learning Engineer,51888.0,10000,2021
10,Machine Learning Engineer,27488.0,100,2021
8,Machine Learning Engineer,187000.0,10000,2021
3,Machine Learning Engineer,49092.0,1000,2021
3,Machine Learning Engineer,121933.0,100000,2021
19,Machine Learning Engineer,270250.0,1000,2021
9,Machine Learning Engineer,48866.0,100,2021
3,Machine Learning Engineer,16000.0,50000,2021
10,Machine Learning Engineer,115000.0,1000,2021
2,Machine Learning Engineer,6500000.0,50000,2021
2,Machine Learning Engineer,100000.0,10,2021
2,Machine Learning Engineer,18288.0,100000,2021
4,Machine Learning Engineer,52112.0,10000,2021
7,Machine Learning Engineer,200000.0,1000,2021
5,Machine Learning Engineer,83512.0,10,2021
7,Machine Learning Engineer,359716.0,50000,2021
3,Machine Learning Engineer,3250000.0,100,2021
8,Machine Learning Engineer,130000.0,10,2021
10,Machine Learning Engineer,225000.0,1000,2021
6,Machine Learning Engineer,27600.0,1000,2021
